COUNTY,DATE,PRECIPITATION,MEAN TEMP
Bay,06/26,0.0,83.0
Bay,06/27,0.0,84.0
Bay,06/28,0.0,87.0
Bay,06/29,0.0,87.0
Bay,06/30,,
Bay,07/01,0.0,84.5
Bay,07/02,0.1,80.5
Bay,07/03,0.0,82.0
Bay,07/04,0.35,81.5
Bay,07/05,1.5,81.5
Bay,07/06,0.0,80.5
Bay,07/07,0.72,80.0
Bay,07/08,0.0,80.5
Bay,07/09,0.0,82.5
Bay,07/10,0.0,81.5
Bay,07/11,0.4,85.0
Bay,07/12,0.0,85.5
Bay,07/13,0.3,83.0
Bay,07/14,0.0,81.5
Bay,07/15,0.0,83.5
Bay,07/16,1.31,81.5
Bay,07/17,0.0,82.5
Bay,07/18,0.0,85.5
Bay,07/19,0.0,87.0
Bay,07/20,0.0,86.5
Bay,07/21,1.86,88.0
Bay,07/22,0.47,83.0
Bay,07/23,0.18,84.5
Bay,07/24,1.83,80.5
Bay,07/25,0.23,83.0
Bay,07/26,0.48,82.5
Bay,07/27,0.35,81.5
Bay,07/28,0.0,83.5
Bay,07/29,1.52,77.5
Bay,07/30,0.0,82.0
Bay,07/31,0.0,85.0
Bay,08/01,0.0,84.0
Bay,08/02,0.0,83.0
Bay,08/03,0.0,86.0
Bay,08/04,0.0,87.0
Bay,08/05,0.0,86.0
Bay,08/06,0.0,85.5
Bay,08/07,0.0,85.0
Bay,08/08,0.0,84.5
Bay,08/09,0.0,84.0
Bay,08/10,0.0,84.5
Bay,08/11,0.5,83.5
Bay,08/12,0.37,81.5
Bay,08/13,0.0,84.0
Bay,08/14,0.17,81.5
Bay,08/15,0.0,81.0
Bay,08/16,0.0,82.0
Bay,08/17,0.0,86.0
Bay,08/18,0.0,85.5
Bay,08/19,0.5,82.0
Bay,08/20,0.0,81.0
Bay,08/21,1.13,74.0
Bay,08/22,0.0,79.5
Bay,08/23,0.0,78.0
Bay,08/24,0.7,78.5
Bay,08/25,1.6,75.5
Bay,08/26,0.0,84.5
Bay,08/27,0.0,85.0
Bay,08/28,0.3,83.5
Bay,08/29,1.27,82.0
Bay,08/30,2.23,77.5
Bay,08/31,0.0,79.5
Bay,09/01,0.0,82.5
Bay,09/02,0.0,84.0
Bay,09/03,0.0,83.0
Bay,09/04,0.0,84.5
Bay,09/05,0.11,87.0
Bay,09/06,0.0,86.5
Bay,09/07,0.0,83.0
Bay,09/08,0.3,84.0
Bay,09/09,0.0,83.5
Bay,09/10,0.0,83.5
Bay,09/11,0.39,82.0
Bay,09/12,0.0,82.5
Bay,09/13,0.15,84.0
Bay,09/14,1.7,81.0
Bay,09/15,1.05,75.0
Bay,09/16,8.0,75.5
Bay,09/17,4.85,78.0
Bay,09/18,0.0,76.0
Bay,09/19,0.0,80.0
Bay,09/20,0.0,71.0
Bay,09/21,0.0,66.0
Bay,09/22,0.0,68.5
Bay,09/23,0.0,73.5
Bay,09/24,0.0,78.5
Bay,09/25,0.4,78.5
Bay,09/26,0.0,78.0
Bay,09/27,0.0,79.0
Bay,09/28,0.95,74.0
Bay,09/29,0.0,77.0
Bay,09/30,0.0,63.5
Bay,10/01,0.0,69.0
Bay,10/02,0.0,71.5
Bay,10/03,0.0,66.0
Bay,10/04,0.0,67.0
Bay,10/05,0.0,67.5
Bay,10/06,0.0,69.5
Bay,10/07,0.0,78.0
Bay,10/08,0.0,82.0
Bay,10/09,0.65,82.0
Bay,10/10,0.0,82.5
Bay,10/11,0.5,80.5
Bay,10/12,0.0,79.0
Bay,10/13,0.0,79.5
Bay,10/14,0.0,76.5
Bay,10/15,0.0,77.0
Bay,10/16,0.0,77.5
Bay,10/17,0.0,69.0
Bay,10/18,0.0,68.5
Bay,10/19,0.0,74.5
Bay,10/20,0.0,77.0
Bay,10/21,0.0,80.0
Bay,10/22,0.0,78.5
Bay,10/23,0.0,79.5
Bay,10/24,0.67,77.5
Bay,10/25,1.37,70.0
Bay,10/26,0.0,73.0
Bay,10/27,0.0,76.5
Bay,10/28,0.4,76.0
Bay,10/29,0.5,80.5
Bay,10/30,0.5,64.0
Bay,10/31,0.0,59.5
Bay,11/01,0.0,66.0
Bay,11/02,0.0,63.5
Bay,11/03,0.0,55.5
Bay,11/04,0.0,60.5
Bay,11/05,0.0,65.0
Bay,11/06,0.0,71.0
Bay,11/07,0.0,72.0
Bay,11/08,0.0,73.0
Bay,11/09,0.0,76.5
Bay,11/10,0.0,77.0
Bay,11/11,0.16,77.5
Bay,11/12,0.0,76.0
Bay,11/13,0.0,70.5
Bay,11/14,0.0,70.0
Bay,11/15,0.0,72.5
Bay,11/16,0.0,68.5
Bay,11/17,0.0,66.0
Bay,11/18,0.0,59.5
Bay,11/19,0.0,61.0
Bay,11/20,0.0,66.0
Bay,11/21,0.0,68.5
Bay,11/22,0.0,70.0
Bay,11/23,0.0,69.5
Bay,11/24,0.0,64.0
Bay,11/25,0.0,67.5
Bay,11/26,0.0,71.5
Bay,11/27,0.0,69.5
Bay,11/28,1.45,73.5
Bay,11/29,0.0,67.0
Bay,11/30,0.7,66.0
Bay,12/01,0.0,52.0
Bay,12/02,0.0,43.0
Bay,12/03,0.0,49.5
Bay,12/04,0.0,57.5
Bay,12/05,0.0,57.5
Bay,12/06,0.0,56.5
Bay,12/07,0.1,56.5
Bay,12/08,0.0,47.0
Bay,12/09,0.0,50.0
Bay,12/10,0.0,55.0
Bay,12/11,0.0,57.0
Bay,12/12,0.0,64.5
Bay,12/13,0.0,67.5
Bay,12/14,0.17,68.5
Bay,12/15,0.0,59.0
Bay,12/16,0.7,59.0
Bay,12/17,0.2,54.5
Bay,12/18,0.0,39.5
Bay,12/19,0.0,47.0
Bay,12/20,0.3,51.0
Bay,12/21,0.45,55.0
Bay,12/22,0.0,56.0
Bay,12/23,0.0,57.5
Bay,12/24,0.0,61.5
Bay,12/25,1.12,54.0
Bay,12/26,0.0,50.5
Bay,12/27,0.0,43.5
Bay,12/28,0.0,49.5
Bay,12/29,0.0,57.0
Bay,12/30,0.0,62.5
Bay,12/31,0.0,66.0
Brevard,01/01,0.0,-19.700000000000003
Brevard,01/02,0.0,58.5
Brevard,01/03,0.0,65.25
Brevard,01/04,0.0,77.0
Brevard,01/05,0.425,66.0
Brevard,01/06,0.0,50.25
Brevard,01/07,0.0,53.75
Brevard,01/08,0.0,59.0
Brevard,01/09,0.0,59.75
Brevard,01/10,5e-06,71.25
Brevard,01/11,5e-06,73.5
Brevard,01/12,0.0,74.5
Brevard,01/13,0.0,73.5
Brevard,01/14,0.0,72.25
Brevard,01/15,0.065,72.25
Brevard,01/16,0.0,72.75
Brevard,01/17,0.0,72.25
Brevard,01/18,0.0,70.75
Brevard,01/19,0.0,68.0
Brevard,01/20,0.03,63.75
Brevard,01/21,0.0,53.25
Brevard,01/22,0.0,47.25
Brevard,01/23,0.23,48.75
Brevard,01/24,0.39999999999999997,61.5
Brevard,01/25,0.0,66.75
Brevard,01/26,0.0,57.75
Brevard,01/27,5e-06,55.25
Brevard,01/28,0.0,62.5
Brevard,01/29,0.0,57.0
Brevard,01/30,0.010005,61.5
Brevard,01/31,0.03,64.25
Brevard,02/01,0.10500000000000001,67.5
Brevard,02/02,0.195,-20.950000000000003
Brevard,02/03,0.0,53.0
Brevard,02/04,0.0,56.75
Brevard,02/05,0.0,64.0
Brevard,02/06,0.0,68.5
Brevard,02/07,0.95,73.5
Brevard,02/08,0.0,54.75
Brevard,02/09,0.0,58.25
Brevard,02/10,0.0,66.0
Brevard,02/11,0.0,72.0
Brevard,02/12,0.0,73.75
Brevard,02/13,0.0,75.75
Brevard,02/14,0.0,78.0
Brevard,02/15,0.025,67.25
Brevard,02/16,0.01,67.5
Brevard,02/17,0.305,71.25
Brevard,02/18,0.0,72.5
Brevard,02/19,0.0,74.25
Brevard,02/20,0.14,74.5
Brevard,02/21,0.065,69.75
Brevard,02/22,0.01,57.25
Brevard,02/23,0.0,62.0
Brevard,02/24,0.0,64.25
Brevard,02/25,0.0,65.0
Brevard,02/26,0.0,73.5
Brevard,02/27,0.21500000000000002,66.0
Brevard,02/28,0.0,52.5
Brevard,02/29,0.0,-23.450000000000003
Brevard,03/01,0.0,-22.700000000000003
Brevard,03/02,0.0,-21.450000000000003
Brevard,03/03,0.0,-17.450000000000003
Brevard,03/04,0.0,-13.950000000000003
Brevard,03/05,0.0,-11.700000000000003
Brevard,03/06,0.0,78.25
Brevard,03/07,0.0,61.75
Brevard,03/08,0.0,57.0
Brevard,03/09,0.0,65.0
Brevard,03/10,0.025,69.0
Brevard,03/11,0.0,68.75
Brevard,03/12,0.0,69.5
Brevard,03/13,0.0,69.75
Brevard,03/14,0.0,71.25
Brevard,03/15,0.0,72.25
Brevard,03/16,0.0,73.5
Brevard,03/17,5e-06,72.75
Brevard,03/18,0.0,73.0
Brevard,03/19,0.0,73.5
Brevard,03/20,0.0,75.0
Brevard,03/21,0.0,74.5
Brevard,03/22,0.0,75.0
Brevard,03/23,0.0,74.75
Brevard,03/24,0.0,75.5
Brevard,03/25,0.0,76.5
Brevard,03/26,0.0,77.5
Brevard,03/27,0.0,74.5
Brevard,03/28,0.0,75.0
Brevard,03/29,0.0,74.0
Brevard,03/30,0.0,75.5
Brevard,03/31,0.0,76.25
Brevard,04/01,0.44,-12.700000000000003
Brevard,04/02,0.0,-19.700000000000003
Brevard,04/03,0.0,-18.200000000000003
Brevard,04/04,0.0,-17.450000000000003
Brevard,04/05,0.0,-14.700000000000003
Brevard,04/06,0.8049999999999999,-16.450000000000003
Brevard,04/07,0.0,-14.700000000000003
Brevard,04/08,0.0,-13.950000000000003
Brevard,04/09,0.0,-10.700000000000003
Brevard,04/10,0.0,-9.700000000000003
Brevard,04/11,0.06,-14.450000000000003
Brevard,04/12,0.0,
Brevard,04/13,0.0,-10.450000000000003
Brevard,04/14,0.0,83.5
Brevard,04/15,5e-06,83.5
Brevard,04/16,0.06,79.0
Brevard,04/17,0.37,67.5
Brevard,04/18,0.0,75.5
Brevard,04/19,0.315,-12.450000000000003
Brevard,04/20,0.0,80.0
Brevard,04/21,0.1,74.5
Brevard,04/22,0.0,72.75
Brevard,04/23,0.0,71.25
Brevard,04/24,5e-06,79.75
Brevard,04/25,1.255,71.75
Brevard,04/26,0.0,77.75
Brevard,04/27,0.0,73.5
Brevard,04/28,0.0,66.25
Brevard,04/29,0.0,71.25
Brevard,04/30,0.095,74.5
Brevard,05/01,0.265,69.25
Brevard,05/02,0.0,69.25
Brevard,05/03,0.0,70.0
Brevard,05/04,0.0,71.75
Brevard,05/05,0.0,75.75
Brevard,05/06,0.0,-11.200000000000003
Brevard,05/07,0.0,76.0
Brevard,05/08,0.0,63.25
Brevard,05/09,0.0,69.75
Brevard,05/10,0.27,73.25
Brevard,05/11,0.145,70.5
Brevard,05/12,0.0,70.75
Brevard,05/13,0.0,73.25
Brevard,05/14,0.0,76.75
Brevard,05/15,0.0,75.25
Brevard,05/16,0.305,77.0
Brevard,05/17,0.085,76.25
Brevard,05/18,0.02,78.0
Brevard,05/19,0.005005,77.0
Brevard,05/20,0.0,79.0
Brevard,05/21,0.0,79.75
Brevard,05/22,0.235,80.75
Brevard,05/23,0.0,82.0
Brevard,05/24,0.0,82.0
Brevard,05/25,0.065,79.5
Brevard,05/26,1.745,75.0
Brevard,05/27,0.31,79.5
Brevard,05/28,1.1600000000000001,78.25
Brevard,05/29,0.12000000000000001,79.75
Brevard,05/30,0.09,80.25
Brevard,05/31,0.425,80.0
Brevard,06/01,0.4,80.25
Brevard,06/02,0.23,-10.200000000000003
Brevard,06/03,0.7350000000000001,77.25
Brevard,06/04,0.41000000000000003,77.0
Brevard,06/05,0.915,74.5
Brevard,06/06,0.505,80.0
Brevard,06/07,0.735,79.0
Brevard,06/08,0.0,81.25
Brevard,06/09,0.015,83.75
Brevard,06/10,0.06999999999999999,82.25
Brevard,06/11,5e-06,81.5
Brevard,06/12,0.295,79.75
Brevard,06/13,0.0,79.5
Brevard,06/14,0.06,78.75
Brevard,06/15,0.0,78.75
Brevard,06/16,0.0,76.5
Brevard,06/17,0.0,75.25
Brevard,06/18,0.055,78.0
Brevard,06/19,0.05,80.25
Brevard,06/20,0.8550000000000001,78.0
Brevard,06/21,0.435,80.25
Brevard,06/22,0.0,81.5
Brevard,06/23,0.035,81.25
Brevard,06/24,0.465,83.75
Brevard,06/25,0.0,83.25
Brevard,06/26,0.115,83.25
Brevard,06/27,0.0,82.75
Brevard,06/28,0.0,84.0
Brevard,06/29,0.0,84.25
Brevard,06/30,0.0,83.75
Brevard,07/01,0.0,85.5
Brevard,07/02,0.365,82.75
Brevard,07/03,0.0,84.25
Brevard,07/04,0.305,82.5
Brevard,07/05,2.075,81.0
Brevard,07/06,1.54,81.0
Brevard,07/07,1.025,80.75
Brevard,07/08,0.30000000000000004,83.75
Brevard,07/09,0.035005,82.0
Brevard,07/10,0.07,86.0
Brevard,07/11,0.21500000000000002,84.0
Brevard,07/12,0.725005,84.5
Brevard,07/13,0.0,84.25
Brevard,07/14,0.0,86.25
Brevard,07/15,0.9299999999999999,82.75
Brevard,07/16,0.0,82.0
Brevard,07/17,0.0,83.25
Brevard,07/18,0.0,83.25
Brevard,07/19,0.195,84.0
Brevard,07/20,0.0,82.5
Brevard,07/21,0.23500000000000001,83.5
Brevard,07/22,0.035,83.5
Brevard,07/23,0.175,81.25
Brevard,07/24,0.43,81.0
Brevard,07/25,5e-06,83.75
Brevard,07/26,0.075,83.0
Brevard,07/27,0.15,80.5
Brevard,07/28,0.895,82.25
Brevard,07/29,0.29000000000000004,81.0
Brevard,07/30,0.36,81.75
Brevard,07/31,0.20000500000000002,82.75
Brevard,08/01,0.215,84.0
Brevard,08/02,0.10000500000000001,83.75
Brevard,08/03,0.515,80.5
Brevard,08/04,0.005,85.25
Brevard,08/05,1.325,82.25
Brevard,08/06,0.525,81.0
Brevard,08/07,0.05,82.5
Brevard,08/08,0.01,82.25
Brevard,08/09,-49.995,82.25
Brevard,08/10,0.0,82.5
Brevard,08/11,0.0,83.5
Brevard,08/12,0.5650000000000001,82.25
Brevard,08/13,0.47,83.0
Brevard,08/14,0.005,84.0
Brevard,08/15,0.0,83.75
Brevard,08/16,0.125,83.75
Brevard,08/17,0.050005,84.25
Brevard,08/18,0.77,82.25
Brevard,08/19,0.425,82.0
Brevard,08/20,0.04,80.75
Brevard,08/21,0.445,81.0
Brevard,08/22,0.005,83.75
Brevard,08/23,0.01,84.0
Brevard,08/24,0.10500000000000001,85.0
Brevard,08/25,0.04,86.5
Brevard,08/26,0.0,86.25
Brevard,08/27,5e-06,85.0
Brevard,08/28,0.035,83.75
Brevard,08/29,0.0,85.75
Brevard,08/30,0.095005,84.75
Brevard,08/31,0.32999999999999996,80.75
Brevard,09/01,5e-06,82.5
Brevard,09/02,0.0,83.75
Brevard,09/03,0.015,84.25
Brevard,09/04,0.0,84.75
Brevard,09/05,0.0,84.75
Brevard,09/06,0.0,84.25
Brevard,09/07,0.20000500000000002,81.25
Brevard,09/08,0.5900000000000001,80.0
Brevard,09/09,5e-06,80.75
Brevard,09/10,0.125,82.5
Brevard,09/11,0.115,83.5
Brevard,09/12,0.52,83.5
Brevard,09/13,0.97,81.5
Brevard,09/14,0.7200000000000001,80.75
Brevard,09/15,0.0,82.75
Brevard,09/16,0.015,82.0
Brevard,09/17,0.49,82.25
Brevard,09/18,0.225,84.25
Brevard,09/19,0.19,81.75
Brevard,09/20,1.995,81.5
Brevard,09/21,1.29,80.5
Brevard,09/22,5e-06,79.5
Brevard,09/23,0.0,78.5
Brevard,09/24,0.01,79.75
Brevard,09/25,0.0,81.25
Brevard,09/26,0.305,80.5
Brevard,09/27,0.0,81.25
Brevard,09/28,0.9600000000000001,81.75
Brevard,09/29,0.43000000000000005,82.0
Brevard,09/30,0.81,78.0
Brevard,10/01,0.0,70.75
Brevard,10/02,0.0,74.75
Brevard,10/03,5e-06,74.5
Brevard,10/04,0.685,76.0
Brevard,10/05,0.095,77.75
Brevard,10/06,0.11,79.5
Brevard,10/07,0.0,82.75
Brevard,10/08,0.0,82.25
Brevard,10/09,5e-06,81.5
Brevard,10/10,0.32999999999999996,82.5
Brevard,10/11,0.37,80.75
Brevard,10/12,0.31,82.25
Brevard,10/13,0.0,78.5
Brevard,10/14,0.0,77.75
Brevard,10/15,0.0,78.5
Brevard,10/16,0.0,79.25
Brevard,10/17,0.0,80.25
Brevard,10/18,0.06500500000000001,78.5
Brevard,10/19,-49.989999999999995,78.75
Brevard,10/20,0.355,78.75
Brevard,10/21,0.22499999999999998,78.25
Brevard,10/22,0.13,79.0
Brevard,10/23,0.29000000000000004,79.75
Brevard,10/24,0.385,76.75
Brevard,10/25,0.045,78.25
Brevard,10/26,0.6,78.75
Brevard,10/27,0.0,79.75
Brevard,10/28,0.0,81.25
Brevard,10/29,0.0,81.25
Brevard,10/30,5e-06,80.5
Brevard,10/31,0.0,71.75
Brevard,11/01,0.0,75.5
Brevard,11/02,0.915,72.25
Brevard,11/03,0.0,65.5
Brevard,11/04,0.0,67.25
Brevard,11/05,0.0,74.75
Brevard,11/06,0.015005,75.25
Brevard,11/07,0.005,76.25
Brevard,11/08,0.20500000000000002,77.25
Brevard,11/09,0.245,77.0
Brevard,11/10,0.935,77.75
Brevard,11/11,0.19,78.25
Brevard,11/12,0.35,78.25
Brevard,11/13,0.08500500000000001,78.0
Brevard,11/14,0.0,76.75
Brevard,11/15,0.065,74.5
Brevard,11/16,0.015,77.0
Brevard,11/17,0.0,68.75
Brevard,11/18,0.0,66.25
Brevard,11/19,0.005,71.0
Brevard,11/20,0.015,71.75
Brevard,11/21,0.14500000000000002,71.75
Brevard,11/22,0.76,71.25
Brevard,11/23,0.6799999999999999,69.0
Brevard,11/24,0.0,68.75
Brevard,11/25,5e-06,-14.950000000000003
Brevard,11/26,0.0,71.25
Brevard,11/27,0.0,72.25
Brevard,11/28,0.0,73.25
Brevard,11/29,0.0,73.5
Brevard,11/30,0.0,74.0
Brevard,12/01,0.025,59.0
Brevard,12/02,0.0,48.25
Brevard,12/03,0.0,51.25
Brevard,12/04,0.0,62.25
Brevard,12/05,5e-06,68.0
Brevard,12/06,0.0,58.5
Brevard,12/07,0.32999999999999996,59.75
Brevard,12/08,0.04,53.25
Brevard,12/09,0.0,49.0
Brevard,12/10,0.0,51.0
Brevard,12/11,0.0,55.5
Brevard,12/12,0.0,60.0
Brevard,12/13,0.02,65.75
Brevard,12/14,0.0,69.0
Brevard,12/15,0.0,71.0
Brevard,12/16,0.0,65.75
Brevard,12/17,0.005,67.5
Brevard,12/18,0.0,53.5
Brevard,12/19,0.0,49.25
Brevard,12/20,0.03,60.75
Brevard,12/21,0.21500000000000002,66.5
Brevard,12/22,0.0,60.25
Brevard,12/23,0.0,57.25
Brevard,12/24,0.0,63.5
Brevard,12/25,0.09,60.5
Brevard,12/26,0.0,45.25
Brevard,12/27,0.0,45.5
Brevard,12/28,0.02,54.75
Brevard,12/29,0.015,63.25
Brevard,12/30,5e-06,64.25
Brevard,12/31,0.0,69.5
Broward,01/01,-49.985,-15.450000000000003
Broward,01/02,-49.995,-15.450000000000003
Broward,01/03,0.0,71.25
Broward,01/04,0.0,78.75
Broward,01/05,0.24,72.25
Broward,01/06,0.0,61.0
Broward,01/07,0.0,63.25
Broward,01/08,0.0,66.5
Broward,01/09,0.0,66.75
Broward,01/10,0.01,74.5
Broward,01/11,-49.98,-11.700000000000003
Broward,01/12,0.01,-10.950000000000003
Broward,01/13,0.07500000000000001,-11.200000000000003
Broward,01/14,0.01,77.75
Broward,01/15,0.0,75.0
Broward,01/16,0.0,74.25
Broward,01/17,0.0,74.0
Broward,01/18,0.0,74.0
Broward,01/19,0.0,73.25
Broward,01/20,-49.995,-12.450000000000003
Broward,01/21,0.0,65.25
Broward,01/22,0.0,53.5
Broward,01/23,0.09,50.5
Broward,01/24,1.3250000000000002,66.0
Broward,01/25,5e-06,69.25
Broward,01/26,0.0,65.25
Broward,01/27,0.0,62.75
Broward,01/28,0.0,67.5
Broward,01/29,0.0,68.5
Broward,01/30,0.0,70.75
Broward,01/31,0.0,69.0
Broward,02/01,1.3399999999999999,70.75
Broward,02/02,0.005,64.25
Broward,02/03,0.0,59.25
Broward,02/04,0.0,60.5
Broward,02/05,-49.995,-16.200000000000003
Broward,02/06,0.0,73.5
Broward,02/07,-49.995,-11.200000000000003
Broward,02/08,0.715,68.25
Broward,02/09,0.005,66.75
Broward,02/10,0.0,73.75
Broward,02/11,0.0,77.0
Broward,02/12,0.0,78.25
Broward,02/13,0.0,78.0
Broward,02/14,-49.995,-11.200000000000003
Broward,02/15,,
Broward,02/16,-49.445,-14.200000000000003
Broward,02/17,1.085,74.25
Broward,02/18,0.0,75.25
Broward,02/19,0.0,78.0
Broward,02/20,0.0,78.75
Broward,02/21,-49.98,-11.700000000000003
Broward,02/22,0.435,67.0
Broward,02/23,0.29000000000000004,67.5
Broward,02/24,0.02,70.25
Broward,02/25,0.0,74.0
Broward,02/26,0.0,77.25
Broward,02/27,0.025,74.5
Broward,02/28,-49.995,-21.200000000000003
Broward,02/29,0.0,57.5
Broward,03/01,5e-06,59.0
Broward,03/02,0.0,62.25
Broward,03/03,0.0,69.75
Broward,03/04,5e-06,75.0
Broward,03/05,0.0,77.0
Broward,03/06,0.0,81.75
Broward,03/07,0.0,70.25
Broward,03/08,0.0,65.75
Broward,03/09,0.005005,69.5
Broward,03/10,0.045,72.0
Broward,03/11,-49.955,-13.700000000000003
Broward,03/12,-49.995,-13.700000000000003
Broward,03/13,-49.995,-12.950000000000003
Broward,03/14,-49.995,-13.950000000000003
Broward,03/15,-49.989999999999995,-12.450000000000003
Broward,03/16,0.0,75.0
Broward,03/17,-49.985,-12.950000000000003
Broward,03/18,0.08,77.25
Broward,03/19,0.0,77.0
Broward,03/20,-49.995,-11.200000000000003
Broward,03/21,0.0,78.25
Broward,03/22,0.0,77.0
Broward,03/23,-49.995,-11.950000000000003
Broward,03/24,-49.995,-11.450000000000003
Broward,03/25,-49.995,-11.700000000000003
Broward,03/26,-49.995,-10.450000000000003
Broward,03/27,-49.995,-11.200000000000003
Broward,03/28,-49.995,-11.700000000000003
Broward,03/29,-49.995,-12.450000000000003
Broward,03/30,-49.995,-10.450000000000003
Broward,03/31,-49.995,-10.200000000000003
Broward,04/01,-49.985,-8.950000000000003
Broward,04/02,-49.995,-13.450000000000003
Broward,04/03,-49.995,-14.450000000000003
Broward,04/04,-49.995,-13.950000000000003
Broward,04/05,-49.995,-12.200000000000003
Broward,04/06,-49.995,-11.700000000000003
Broward,04/07,-49.985,-12.700000000000003
Broward,04/08,-49.995,-11.700000000000003
Broward,04/09,-49.995,-9.200000000000003
Broward,04/10,-49.995,-8.450000000000003
Broward,04/11,-49.995,-8.200000000000003
Broward,04/12,-49.875,-10.700000000000003
Broward,04/13,-49.995,-9.450000000000003
Broward,04/14,-49.995,-8.200000000000003
Broward,04/15,-49.989999999999995,-7.450000000000003
Broward,04/16,-49.995,-7.700000000000003
Broward,04/17,-49.995,-8.200000000000003
Broward,04/18,-49.805,-10.200000000000003
Broward,04/19,-49.574999999999996,-8.700000000000003
Broward,04/20,-49.995,-8.950000000000003
Broward,04/21,-49.995,-8.200000000000003
Broward,04/22,-49.995,-10.200000000000003
Broward,04/23,-49.995,-11.450000000000003
Broward,04/24,-49.995,-11.450000000000003
Broward,04/25,-49.72,-7.450000000000003
Broward,04/26,-49.945,-9.200000000000003
Broward,04/27,-49.695,-11.950000000000003
Broward,04/28,-49.995,-12.950000000000003
Broward,04/29,-49.995,-12.950000000000003
Broward,04/30,-49.995,-10.700000000000003
Broward,05/01,-49.835,-12.950000000000003
Broward,05/02,-49.995,-13.950000000000003
Broward,05/03,-49.995,-12.950000000000003
Broward,05/04,-49.995,-12.200000000000003
Broward,05/05,-49.995,-11.450000000000003
Broward,05/06,-49.995,-10.950000000000003
Broward,05/07,-49.995,-9.700000000000003
Broward,05/08,-49.995,-10.950000000000003
Broward,05/09,-49.995,-12.950000000000003
Broward,05/10,-49.995,-11.200000000000003
Broward,05/11,-49.864999999999995,-13.200000000000003
Broward,05/12,0.125,76.5
Broward,05/13,-49.995,-10.700000000000003
Broward,05/14,-49.995,-10.200000000000003
Broward,05/15,-49.504999999999995,-11.450000000000003
Broward,05/16,-48.095,-12.200000000000003
Broward,05/17,0.745,81.0
Broward,05/18,0.235,81.5
Broward,05/19,3.16,78.0
Broward,05/20,-49.904999999999994,-9.200000000000003
Broward,05/21,,
Broward,05/22,-49.964999999999996,-9.450000000000003
Broward,05/23,-49.995,-9.700000000000003
Broward,05/24,-49.82,-9.200000000000003
Broward,05/25,2.34,75.75
Broward,05/26,4.335,75.5
Broward,05/27,1.14,80.5
Broward,05/28,0.035,82.0
Broward,05/29,0.0,82.75
Broward,05/30,0.055,82.0
Broward,05/31,0.0,82.5
Broward,06/01,-49.995,-8.700000000000003
Broward,06/02,0.0,82.25
Broward,06/03,0.8150000000000001,81.75
Broward,06/04,1.72,77.75
Broward,06/05,0.23500000000000001,77.75
Broward,06/06,0.49,81.75
Broward,06/07,0.01,84.0
Broward,06/08,0.0,85.25
Broward,06/09,0.015005,84.5
Broward,06/10,0.0,84.5
Broward,06/11,0.125,84.25
Broward,06/12,,
Broward,06/13,-49.86,-9.200000000000003
Broward,06/14,-49.995,-8.950000000000003
Broward,06/15,0.025,81.5
Broward,06/16,1.1749999999999998,80.75
Broward,06/17,0.0,80.5
Broward,06/18,0.055005,82.0
Broward,06/19,0.8899999999999999,81.25
Broward,06/20,0.77,81.25
Broward,06/21,0.01,82.75
Broward,06/22,0.0,82.75
Broward,06/23,0.005005,84.25
Broward,06/24,-49.989999999999995,-7.200000000000003
Broward,06/25,0.0,85.75
Broward,06/26,-49.995,-6.700000000000003
Broward,06/27,,
Broward,06/28,0.0,85.75
Broward,06/29,0.0,85.5
Broward,06/30,0.0,84.75
Broward,07/01,-49.974999999999994,-6.950000000000003
Broward,07/02,-49.989999999999995,-6.950000000000003
Broward,07/03,0.425,84.5
Broward,07/04,0.0,85.5
Broward,07/05,0.265,85.75
Broward,07/06,0.77,83.25
Broward,07/07,0.2,82.75
Broward,07/08,0.04,84.25
Broward,07/09,1.0,84.5
Broward,07/10,0.0,85.75
Broward,07/11,0.0,87.5
Broward,07/12,0.285,83.25
Broward,07/13,0.365,83.75
Broward,07/14,0.195,83.75
Broward,07/15,0.6599999999999999,84.0
Broward,07/16,-49.995,-7.700000000000003
Broward,07/17,0.26,83.25
Broward,07/18,1.85,81.0
Broward,07/19,0.515,79.75
Broward,07/20,0.015,85.75
Broward,07/21,0.835,83.0
Broward,07/22,0.245,81.0
Broward,07/23,1.0350000000000001,79.75
Broward,07/24,0.45499999999999996,80.5
Broward,07/25,0.19,82.5
Broward,07/26,0.8200000000000001,81.25
Broward,07/27,-49.995,-8.450000000000003
Broward,07/28,5e-06,83.5
Broward,07/29,-49.995,-8.200000000000003
Broward,07/30,-49.785,-7.450000000000003
Broward,07/31,-49.995,-7.450000000000003
Broward,08/01,-49.955,-9.200000000000003
Broward,08/02,1.75,83.25
Broward,08/03,-49.94,-7.950000000000003
Broward,08/04,0.72,84.5
Broward,08/05,0.935,84.0
Broward,08/06,0.72,83.5
Broward,08/07,,
Broward,08/08,-49.995,-7.950000000000003
Broward,08/09,0.025,84.75
Broward,08/10,-49.995,-7.450000000000003
Broward,08/11,-49.995,-7.450000000000003
Broward,08/12,-49.995,-6.950000000000003
Broward,08/13,-49.98,-7.700000000000003
Broward,08/14,-49.995,-6.700000000000003
Broward,08/15,-49.995,-7.200000000000003
Broward,08/16,0.5900000000000001,84.75
Broward,08/17,0.015005,84.5
Broward,08/18,0.21999999999999997,85.0
Broward,08/19,0.055,85.0
Broward,08/20,0.45,83.5
